"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.287750309E2,6.766295433E-1,-6.752490997E-3,-1.231322289E-1
1.287799901E2,6.536719799E-1,-1.887941360E-2,-1.189398766E-1
1.287849502E2,6.566048861E-1,4.732131958E-3,-1.478710175E-1
1.287899437E2,6.330571175E-1,4.379272461E-3,-1.337504387E-1
1.287948943E2,6.450359821E-1,8.875370026E-3,-1.385664940E-1
1.287998113E2,6.043407917E-1,2.048873901E-2,-1.337151527E-1
1.288047875E2,6.300901175E-1,3.505706787E-3,-1.240577698E-1
1.288097690E2,5.865145922E-1,-1.089334488E-2,-1.262154579E-1
1.288147318E2,5.904283524E-1,-2.036285400E-2,-1.115765572E-1
1.288196646E2,5.608119965E-1,-2.021884918E-2,-1.183204651E-1
1.288246961E2,5.617716312E-1,-3.484249115E-3,-1.201338768E-1
1.288297313E2,5.623166561E-1,-4.618835449E-2,-1.241421700E-1
1.288348169E2,5.316255093E-1,-1.017808914E-2,-1.280088425E-1
1.288398765E2,5.293552876E-1,-3.610372543E-2,-1.221742630E-1
1.288449057E2,5.244582891E-1,-5.228519440E-2,-1.091699600E-1
1.288499656E2,5.145096779E-1,-3.982353210E-2,-1.175365448E-1
1.288550249E2,4.924958944E-1,-4.401826859E-2,-1.446971893E-1
1.288600843E2,4.941091537E-1,-1.958560944E-2,-1.477203369E-1
1.288651648E2,4.882525206E-1,-5.230951309E-2,-1.363687515E-1
1.288701996E2,4.680045843E-1,-3.009653091E-2,-1.416354179E-1
1.288752579E2,4.712862968E-1,-1.985406876E-2,-1.324419975E-1
1.288803158E2,4.291776419E-1,-5.234479904E-2,-1.136932373E-1
1.288853732E2,4.179871082E-1,-3.463697433E-2,-1.400780678E-1
1.288904331E2,4.183976650E-1,-2.887821198E-2,-1.186137199E-1
1.288954923E2,4.067648649E-1,-3.258466721E-2,-1.328396797E-1
1.289005493E2,3.972703218E-1,-3.855562210E-2,-1.159391403E-1
1.289056105E2,3.853017092E-1,-3.962802887E-2,-1.061806679E-1
1.289106678E2,3.517585993E-1,-3.823661804E-2,-1.153607368E-1
1.289157274E2,3.562220335E-1,-1.780939102E-2,-1.077485085E-1
1.289207834E2,3.248542547E-1,-3.064775467E-2,-1.214089394E-1
1.289258429E2,3.101265430E-1,-4.326057434E-2,-1.134376526E-1
1.289309026E2,3.070976734E-1,-2.013158798E-2,-1.054601669E-1
1.289359587E2,2.920020819E-1,-3.027915955E-2,-9.499788284E-2
1.289410180E2,2.626742125E-1,-3.315067291E-2,-1.177954674E-1
1.289460780E2,2.334003448E-1,-9.760856628E-3,-9.753274918E-2
1.289510905E2,2.446646690E-1,-3.036022186E-3,-1.010503769E-1
1.289560000E2,2.369030714E-1,-8.130073547E-3,-9.498405457E-2
1.289610307E2,2.239549160E-1,-1.307296753E-2,-8.639621735E-2
1.289659655E2,1.993372440E-1,-1.783132553E-2,-8.017206192E-2
1.289709529E2,1.794494390E-1,-1.295995712E-2,-6.913900375E-2
1.289758851E2,1.763154268E-1,-1.749277115E-2,-7.708835602E-2
1.289808498E2,1.682068110E-1,-1.471567154E-2,-7.293033600E-2
1.289858056E2,1.197304726E-1,-5.722045898E-6,-8.061075211E-2
1.289907678E2,1.356003284E-1,-2.804470062E-2,-6.437873840E-2
1.289958235E2,9.632909298E-2,-1.529932022E-2,-6.466150284E-2
1.290008786E2,1.070979834E-1,-1.438903809E-2,-7.667922974E-2
1.290059384E2,8.205521107E-2,-8.619308472E-3,-5.525684357E-2
1.290109933E2,8.093833923E-2,-1.699495316E-2,-6.239414215E-2
1.290160509E2,5.114889145E-2,-6.201267242E-3,-2.900218964E-2
1.290211097E2,2.867066860E-2,-2.147817612E-2,-4.326915741E-2
1.290261467E2,3.960478306E-2,2.283620834E-2,-5.497121811E-2
1.290312048E2,9.926438332E-3,2.792358398E-3,-3.560733795E-2
1.290362869E2,8.877635002E-3,1.393079758E-2,-4.476690292E-2
1.290413446E2,-1.359844208E-2,1.275539398E-3,-3.246784210E-2
1.290464034E2,-4.781568050E-2,1.024866104E-2,-1.777601242E-2
1.290514602E2,-4.374742508E-2,-1.155281067E-2,-1.733732224E-2
1.290564977E2,-5.395519733E-2,1.198387146E-2,-7.398605347E-3
1.290615825E2,-6.427454948E-2,2.122926712E-2,-2.826499939E-2
1.290666132E2,-7.204473019E-2,-3.523826599E-4,-1.566696167E-2
1.290716730E2,-1.036158800E-1,-2.684593201E-4,1.670837402E-3
1.290767301E2,-1.301983595E-1,1.416969299E-2,-7.181644440E-3
1.290817894E2,-1.257978678E-1,2.857875824E-2,-1.648426056E-3
1.290868490E2,-1.451263428E-1,3.347778320E-2,2.763319016E-2
1.290919060E2,-1.642974615E-1,4.320383072E-2,4.512786865E-3
1.290969640E2,-1.738693714E-1,3.632354736E-2,1.251029968E-2
1.291020238E2,-1.761915684E-1,2.962493896E-2,2.525854111E-2
1.291070816E2,-2.117359638E-1,5.154180527E-2,3.792905807E-2
1.291121401E2,-1.971405745E-1,3.305673599E-2,1.497793198E-2
1.291171981E2,-2.277605534E-1,5.990457535E-2,3.497838974E-2
1.291221851E2,-2.341752052E-1,6.758308411E-2,2.154445648E-2
1.291271444E2,-2.261539698E-1,5.632543564E-2,3.439044952E-2
1.291321035E2,-2.513840199E-1,4.523706436E-2,4.477977753E-2
1.291370636E2,-2.858899832E-1,7.229423523E-2,5.510854721E-2
1.291420220E2,-3.057826757E-1,7.551765442E-2,5.118227005E-2
1.291469803E2,-2.898026705E-1,5.744457245E-2,5.919933319E-2
1.291519419E2,-3.237906694E-1,7.997941971E-2,5.295562744E-2
1.291568536E2,-3.240265846E-1,9.762048721E-2,8.234453201E-2
1.291618596E2,-3.434405327E-1,7.732105255E-2,8.317279816E-2
1.291668461E2,-3.388165236E-1,8.813095093E-2,8.163642883E-2
1.291717780E2,-3.339303732E-1,7.513427734E-2,1.061730385E-1
1.291767361E2,-3.623199463E-1,7.899522781E-2,8.785629272E-2
1.291816932E2,-3.785034418E-1,1.018443108E-1,9.103965759E-2
1.291866548E2,-3.896756172E-1,1.008763313E-1,1.322379112E-1
1.291915990E2,-3.982284069E-1,9.769535065E-2,1.209473610E-1
1.291965736E2,-4.161311388E-1,1.230854988E-1,1.145091057E-1
1.292015569E2,-4.171894789E-1,1.055784225E-1,1.176266670E-1
1.292065161E2,-4.226938486E-1,1.167764664E-1,1.278324127E-1
1.292114751E2,-4.303815365E-1,1.112575531E-1,1.426501274E-1
1.292164350E2,-4.425739050E-1,1.201653481E-1,1.407952309E-1
1.292213944E2,-4.663867950E-1,1.290097237E-1,1.507911682E-1
1.292263528E2,-4.494584799E-1,1.118001938E-1,1.655220985E-1
1.292313118E2,-4.396123886E-1,9.005308151E-2,1.374073029E-1
1.292362730E2,-4.700480103E-1,1.326513290E-1,1.807599068E-1
1.292412337E2,-4.881905317E-1,1.297984123E-1,1.714859009E-1
1.292461915E2,-4.940577149E-1,1.412549019E-1,1.622691154E-1
1.292511280E2,-4.949536324E-1,1.336555481E-1,1.673603058E-1
1.292561611E2,-4.982009530E-1,1.405124664E-1,1.867613792E-1
1.292611905E2,-5.058459640E-1,1.497502327E-1,1.727566719E-1
1.292662489E2,-5.204083920E-1,1.423640251E-1,1.850094795E-1
1.292713074E2,-5.512312651E-1,1.374459267E-1,2.232542038E-1
1.292763649E2,-5.221694112E-1,1.301674843E-1,2.183699608E-1
1.292814260E2,-5.311090350E-1,1.396055222E-1,2.135109901E-1
1.292864849E2,-5.278862119E-1,1.537647247E-1,2.229399681E-1
1.292915430E2,-5.481978059E-1,1.678395271E-1,2.204031944E-1
1.292966022E2,-5.538656712E-1,1.627693176E-1,2.178130150E-1
1.293016581E2,-5.591604710E-1,1.720399857E-1,2.294821739E-1
1.293067167E2,-5.428143740E-1,1.787762642E-1,2.243208885E-1
1.293117755E2,-5.691533089E-1,1.641650200E-1,2.524695396E-1
1.293168349E2,-5.783777237E-1,1.852722168E-1,2.399635315E-1
1.293218939E2,-5.635235310E-1,1.848568916E-1,2.346596718E-1
1.293269523E2,-5.627824664E-1,1.844487190E-1,2.578501701E-1
1.293319737E2,-5.972464681E-1,1.697278023E-1,2.498612404E-1
1.293370693E2,-6.004197598E-1,1.908464432E-1,2.633709908E-1
1.293421277E2,-5.652835965E-1,2.046408653E-1,2.553329468E-1
1.293471869E2,-5.847282410E-1,2.040333748E-1,2.662730217E-1
1.293522456E2,-5.942404270E-1,2.081584930E-1,2.580695152E-1
1.293572549E2,-5.962203145E-1,2.073879242E-1,2.759065628E-1
1.293623088E2,-5.860375166E-1,1.948280334E-1,2.793760300E-1
1.293673695E2,-6.017428041E-1,2.155246735E-1,2.755756378E-1
1.293724251E2,-5.908580422E-1,2.076201439E-1,2.884330750E-1
1.293774852E2,-6.202132702E-1,2.115297318E-1,2.986731529E-1
1.293825424E2,-5.754017234E-1,2.059221268E-1,3.016729355E-1
1.293875320E2,-6.041765213E-1,2.120614052E-1,3.068251610E-1
1.293924941E2,-6.038994193E-1,2.347249985E-1,2.881155014E-1
1.293974269E2,-5.891008973E-1,2.357854843E-1,3.098459244E-1
1.294024112E2,-5.978612900E-1,2.249269485E-1,3.147029877E-1
1.294073700E2,-6.039016247E-1,2.354598045E-1,2.980604172E-1
1.294123293E2,-6.000864506E-1,2.387046814E-1,3.123159409E-1
1.294172909E2,-5.936796069E-1,2.204279900E-1,3.120665550E-1
1.294222473E2,-5.988819003E-1,2.212986946E-1,3.141570091E-1
1.294271847E2,-5.656982064E-1,2.292132378E-1,2.995061874E-1
1.294321667E2,-5.894787312E-1,2.393951416E-1,3.300151825E-1
1.294371260E2,-5.748848319E-1,2.279710770E-1,3.126316071E-1
1.294420853E2,-5.671956539E-1,2.427358627E-1,3.143258095E-1
1.294470451E2,-5.688059330E-1,2.359061241E-1,3.372530937E-1
1.294520011E2,-5.724701285E-1,2.385206223E-1,3.242464066E-1
1.294569405E2,-5.616109371E-1,2.386350632E-1,3.325958252E-1
1.294619241E2,-5.552743673E-1,2.482028008E-1,3.146843910E-1
1.294668580E2,-5.581738949E-1,2.527890205E-1,3.204951286E-1
1.294718163E2,-5.678890347E-1,2.477273941E-1,3.285021782E-1
1.294767765E2,-5.298201442E-1,2.473669052E-1,3.244667053E-1
1.294817364E2,-5.630508065E-1,2.349343300E-1,3.155121803E-1
1.294866968E2,-5.126070380E-1,2.629227638E-1,3.445453644E-1
1.294916737E2,-5.311108232E-1,2.478494644E-1,3.304810524E-1
1.294966156E2,-5.325896144E-1,2.540841103E-1,3.377118111E-1
1.295015746E2,-5.360849500E-1,2.340774536E-1,3.234086037E-1
1.295065338E2,-5.060699582E-1,2.402324677E-1,3.162126541E-1
1.295114952E2,-4.878757596E-1,2.556767464E-1,3.373961449E-1
1.295164525E2,-5.003785491E-1,2.756042480E-1,3.155093193E-1
1.295214137E2,-4.839881063E-1,2.667417526E-1,3.126454353E-1
1.295263714E2,-4.911965132E-1,2.745189667E-1,3.287148476E-1
1.295313315E2,-4.980819821E-1,2.512011528E-1,3.231053352E-1
1.295362901E2,-4.808358550E-1,2.516865730E-1,3.126358986E-1
1.295412496E2,-4.754225016E-1,2.615551949E-1,3.329977989E-1
1.295462096E2,-4.673631787E-1,2.735786438E-1,3.126668930E-1
1.295511678E2,-4.376741648E-1,2.615599632E-1,3.136553764E-1
1.295560807E2,-4.388589859E-1,2.708668709E-1,2.907366753E-1
1.295611071E2,-4.231071472E-1,2.563128471E-1,2.916703224E-1
1.295660682E2,-4.238529205E-1,2.725110054E-1,2.971053123E-1
1.295710069E2,-3.957663774E-1,2.742471695E-1,3.118700981E-1
1.295759658E2,-4.104160070E-1,2.734527588E-1,2.859921455E-1
1.295809245E2,-3.889908791E-1,2.701687813E-1,2.744154930E-1
1.295859070E2,-3.959144354E-1,2.501811981E-1,2.912788391E-1
1.295908417E2,-4.002761841E-1,2.586388588E-1,3.054203987E-1
1.295958029E2,-3.923990726E-1,2.549662590E-1,2.741179466E-1
1.296007615E2,-3.724759817E-1,2.701954842E-1,2.571730614E-1
1.296057220E2,-3.405497074E-1,2.590546608E-1,2.592005730E-1
1.296107026E2,-3.419324160E-1,2.906136513E-1,2.610616684E-1
1.296156629E2,-3.288099766E-1,2.695164680E-1,2.532248497E-1
1.296206211E2,-3.013867140E-1,2.531833649E-1,2.595248222E-1
1.296255802E2,-3.261839151E-1,2.629184723E-1,2.465734482E-1
1.296305388E2,-3.030910492E-1,2.462844849E-1,2.620277405E-1
1.296354758E2,-2.918728590E-1,2.724151611E-1,2.416057587E-1
1.296404574E2,-2.900297642E-1,2.435441017E-1,2.472681999E-1
1.296453945E2,-2.928534746E-1,2.456097603E-1,2.194714546E-1
1.296503785E2,-2.597563267E-1,2.640528679E-1,2.248907089E-1
1.296553146E2,-2.578151226E-1,2.632422447E-1,2.230362892E-1
1.296602968E2,-2.294939756E-1,2.384963036E-1,2.090916634E-1
1.296652567E2,-2.179793119E-1,2.328200340E-1,2.117457390E-1
1.296701924E2,-2.087938786E-1,2.435865402E-1,1.927776337E-1
1.296751519E2,-2.067118883E-1,2.209248543E-1,2.023363113E-1
1.296801096E2,-1.902219057E-1,2.338829041E-1,1.854934692E-1
1.296850719E2,-2.093429565E-1,2.299375534E-1,1.685953140E-1
1.296900308E2,-1.783480644E-1,2.258296013E-1,1.587533951E-1
1.296949902E2,-1.569437981E-1,2.073707581E-1,1.630668640E-1
1.296999487E2,-1.428804398E-1,2.173442841E-1,1.790189743E-1
1.297049067E2,-1.406805515E-1,2.104425430E-1,1.542830467E-1
1.297098668E2,-1.502243280E-1,2.200956345E-1,1.438431740E-1
1.297148258E2,-1.239378452E-1,2.104887962E-1,1.356534958E-1
1.297197862E2,-1.096976995E-1,2.197732925E-1,1.178455353E-1
1.297247453E2,-8.596241474E-2,2.312088013E-1,1.261291504E-1
1.297297052E2,-6.942152977E-2,2.233796120E-1,1.032767296E-1
1.297346645E2,-8.385109901E-2,2.012872696E-1,8.525896072E-2
1.297396232E2,-6.011223793E-2,1.981449127E-1,8.139896393E-2
1.297445831E2,-4.119741917E-2,2.138285637E-1,8.209943771E-2
1.297495425E2,-4.854071140E-2,1.746807098E-1,9.217691422E-2
1.297545017E2,-8.244514465E-3,1.950426102E-1,6.636190414E-2
1.297594603E2,-1.798439026E-2,1.652779579E-1,4.773712158E-2
1.297644419E2,-1.807308197E-2,1.711173058E-1,6.698417664E-2
1.297694008E2,1.273822784E-2,1.649842262E-1,5.987215042E-2
1.297743387E2,1.004409790E-2,1.777253151E-1,5.263996124E-2
1.297793199E2,4.798781872E-2,1.783738136E-1,2.391481400E-2
1.297842794E2,3.336048126E-2,1.812191010E-1,2.373933792E-2
1.297892388E2,4.737842083E-2,1.530561447E-1,1.154804230E-2
1.297941979E2,4.950225353E-2,1.392397881E-1,2.540206909E-2
1.297991363E2,6.106317043E-2,1.301503181E-1,5.757331848E-3
1.298041180E2,8.925783634E-2,1.352214813E-1,-9.176731110E-3
1.298090764E2,8.159470558E-2,1.401286125E-1,-2.175426483E-2
1.298140352E2,1.120303869E-1,1.116666794E-1,-2.010679245E-2
1.298189949E2,1.041519642E-1,1.094322205E-1,-2.335262299E-2
1.298239556E2,1.130249500E-1,1.094241142E-1,-3.864288330E-2
1.298288911E2,1.454846859E-1,1.022167206E-1,-3.727293015E-2
1.298338735E2,1.397622824E-1,9.256505966E-2,-5.507946014E-2
1.298388339E2,1.483201981E-1,8.290100098E-2,-6.573152542E-2
1.298437926E2,1.614696980E-1,7.078456879E-2,-5.508947372E-2
1.298487503E2,1.673403978E-1,8.005619049E-2,-9.211730957E-2
1.298536892E2,1.992098093E-1,6.066274643E-2,-7.434034348E-2
1.298586706E2,2.142139673E-1,7.930612564E-2,-8.297109604E-2
1.298636067E2,1.909742355E-1,6.451749802E-2,-7.969808578E-2
1.298685663E2,2.010937929E-1,5.447864532E-2,-1.240692139E-1
1.298735261E2,2.229342461E-1,3.252935410E-2,-1.420884132E-1
1.298784864E2,2.301834822E-1,2.017641068E-2,-1.078000069E-1
1.298834441E2,2.539590597E-1,2.447652817E-2,-1.356167793E-1
1.298884043E2,2.703515291E-1,1.910352707E-2,-1.277413368E-1
1.298933928E2,2.722799778E-1,8.944988251E-3,-1.627597809E-1
1.298983236E2,2.762453556E-1,2.023935318E-2,-1.499562263E-1
1.299032816E2,2.825859785E-1,1.233482361E-2,-1.611499786E-1
1.299082408E2,2.697941065E-1,-1.459598541E-2,-1.866025925E-1
1.299132002E2,3.068180084E-1,-2.948141098E-2,-1.810235977E-1
1.299181595E2,3.029835224E-1,-2.767753601E-2,-2.111401558E-1
1.299231189E2,3.061335087E-1,-3.549146652E-2,-2.031106949E-1
1.299280792E2,3.162744045E-1,-3.618288040E-2,-2.070884705E-1
1.299330390E2,3.285752535E-1,-3.926324844E-2,-2.371664047E-1
1.299379971E2,3.263177872E-1,-5.190181732E-2,-2.053284645E-1
1.299429565E2,3.334686756E-1,-7.404756546E-2,-2.474718094E-1
1.299479170E2,3.404948711E-1,-6.510829926E-2,-2.346382141E-1
1.299528759E2,3.330663443E-1,-1.037554741E-1,-2.527956963E-1
1.299577877E2,3.729257584E-1,-9.217453003E-2,-2.469763756E-1
1.299628179E2,3.626922369E-1,-9.992361069E-2,-2.747340202E-1
1.299677757E2,3.641104698E-1,-1.075568199E-1,-2.689213753E-1
1.299727362E2,3.606464863E-1,-1.056590080E-1,-2.608098984E-1
1.299776719E2,3.831344843E-1,-9.426116943E-2,-2.835903168E-1
1.299826535E2,3.673623800E-1,-1.495018005E-1,-2.801365852E-1
1.299876128E2,3.871475458E-1,-1.663222313E-1,-2.743430138E-1
1.299925721E2,3.733421564E-1,-1.402597427E-1,-3.184247017E-1
1.299975105E2,3.927290440E-1,-1.428661346E-1,-3.098540306E-1
1.300024292E2,3.785388470E-1,-1.643495560E-1,-2.917442322E-1
1.300074301E2,4.213716984E-1,-1.668725014E-1,-3.096132278E-1
1.300123895E2,4.042402506E-1,-1.526226997E-1,-3.224105835E-1
1.300173708E2,4.085688591E-1,-1.741523743E-1,-3.256640434E-1
1.300223068E2,4.148988724E-1,-1.977849007E-1,-3.477239609E-1
1.300272655E2,4.328961372E-1,-2.046103477E-1,-3.316059113E-1
1.300322464E2,4.220799208E-1,-2.185554504E-1,-3.322691917E-1
1.300372062E2,4.206569195E-1,-2.251849174E-1,-3.375668526E-1
1.300421667E2,4.356821775E-1,-2.364468575E-1,-3.593497276E-1
1.300471248E2,4.242813587E-1,-2.262158394E-1,-3.571481705E-1
1.300520628E2,4.411965609E-1,-2.444763184E-1,-3.595728874E-1
1.300570437E2,4.198570251E-1,-2.436294556E-1,-3.453812599E-1
1.300620029E2,4.436174631E-1,-2.712249756E-1,-3.787031174E-1
1.300669630E2,4.312868118E-1,-2.628726959E-1,-3.735923767E-1
1.300719004E2,4.378085136E-1,-3.019671440E-1,-3.707385063E-1
1.300768594E2,4.416867495E-1,-3.004078865E-1,-3.845171928E-1
1.300818179E2,4.642471075E-1,-2.821435928E-1,-3.932676315E-1
1.300867816E2,4.389452934E-1,-2.972073555E-1,-3.875966072E-1
1.300917396E2,4.444979429E-1,-3.167939186E-1,-3.936944008E-1
1.300966962E2,4.308168888E-1,-3.076491356E-1,-3.901214600E-1
1.301016570E2,4.598158598E-1,-3.222727776E-1,-4.149837494E-1
1.301066145E2,4.550588131E-1,-3.153629303E-1,-3.967900276E-1
1.301115741E2,4.453411102E-1,-3.107671738E-1,-4.118056297E-1
1.301165336E2,4.592549801E-1,-3.321785927E-1,-4.027585983E-1
1.301214927E2,4.420621395E-1,-3.367624283E-1,-4.103498459E-1
1.301264572E2,4.603977203E-1,-3.412361145E-1,-4.272446632E-1
1.301314127E2,4.450882673E-1,-3.193616867E-1,-4.104938507E-1
1.301363682E2,4.463813305E-1,-3.427076340E-1,-4.103970528E-1
1.301413304E2,4.189709425E-1,-3.467478752E-1,-4.291210175E-1
1.301462900E2,4.414186478E-1,-3.577327728E-1,-4.071192741E-1
1.301512488E2,4.302154779E-1,-3.590254784E-1,-4.326190948E-1
1.301561616E2,4.355472326E-1,-3.696041107E-1,-3.959240913E-1
1.301611676E2,4.193178415E-1,-3.563404083E-1,-4.378318787E-1
1.301661336E2,4.433698654E-1,-3.833675385E-1,-4.387845993E-1
1.301711046E2,4.338039160E-1,-3.768339157E-1,-4.372067451E-1
1.301760460E2,4.360233545E-1,-3.749318123E-1,-4.354205132E-1
1.301810051E2,4.190560579E-1,-3.848342896E-1,-4.311423302E-1
1.301859651E2,4.162780046E-1,-4.016079903E-1,-4.385399818E-1
1.301909236E2,4.180556536E-1,-3.990969658E-1,-4.385356903E-1
1.301958819E2,4.314936399E-1,-3.988561630E-1,-4.383468628E-1
1.302008432E2,4.137827158E-1,-4.056262970E-1,-4.498639107E-1
1.302058019E2,4.079818726E-1,-4.192447662E-1,-4.444093704E-1
1.302107611E2,4.138859510E-1,-4.135642052E-1,-4.221172333E-1
1.302157199E2,3.958716393E-1,-4.268541336E-1,-4.260191917E-1
1.302206813E2,3.920849562E-1,-4.065346718E-1,-4.248189926E-1
1.302256392E2,4.024052620E-1,-4.219069481E-1,-4.211134911E-1
1.302305982E2,3.934196234E-1,-4.156260490E-1,-4.267048836E-1
1.302355582E2,3.986701965E-1,-4.020857811E-1,-4.154086113E-1
1.302405170E2,3.964456320E-1,-4.122219086E-1,-4.276728630E-1
1.302454780E2,3.869739771E-1,-4.387278557E-1,-4.230036736E-1
1.302504371E2,3.750494719E-1,-4.197258949E-1,-4.110183716E-1
1.302553978E2,3.677481413E-1,-4.077963829E-1,-4.035987854E-1
1.302603555E2,3.674703836E-1,-4.029254913E-1,-4.102692604E-1
1.302653147E2,3.694509268E-1,-4.335560799E-1,-4.071946144E-1
1.302702732E2,3.522039652E-1,-4.162259102E-1,-4.085984230E-1
1.302752328E2,3.444206715E-1,-4.059743881E-1,-4.121193886E-1
1.302801907E2,3.436911106E-1,-4.288520813E-1,-3.940010071E-1
1.302851505E2,3.427304029E-1,-4.086270332E-1,-4.042716026E-1
1.302901093E2,3.345443010E-1,-4.239416122E-1,-4.046764374E-1
1.302950880E2,3.571271896E-1,-4.223403931E-1,-3.882379532E-1
1.303000300E2,3.437210321E-1,-4.134316444E-1,-4.096636772E-1
1.303049899E2,3.041696548E-1,-4.186100960E-1,-3.997664452E-1
1.303099480E2,3.217996359E-1,-4.069747925E-1,-3.802628517E-1
1.303149077E2,2.916294336E-1,-3.833737373E-1,-3.749208450E-1
1.303198208E2,2.830473185E-1,-4.095935822E-1,-3.836183548E-1
1.303247795E2,2.909326553E-1,-4.021186829E-1,-3.705682755E-1
1.303297851E2,2.891743183E-1,-3.921260834E-1,-3.668894768E-1
1.303347445E2,2.778253555E-1,-3.962478638E-1,-3.653669357E-1
1.303397042E2,2.735276222E-1,-3.716754913E-1,-3.636393547E-1
1.303446730E2,2.739425898E-1,-3.945288658E-1,-3.497681618E-1
1.303496226E2,2.862024307E-1,-3.694787025E-1,-3.595118523E-1
1.303545829E2,2.674051523E-1,-3.729434013E-1,-3.404755592E-1
1.303595409E2,2.700935602E-1,-3.951296806E-1,-3.379607201E-1
1.303644982E2,2.560812235E-1,-3.528113365E-1,-3.352313042E-1
1.303694839E2,2.373321056E-1,-3.462014198E-1,-3.298635483E-1
1.303744179E2,2.305802107E-1,-3.537268639E-1,-3.386163712E-1
1.303794020E2,2.214862108E-1,-3.372230530E-1,-3.351926804E-1
1.303843568E2,2.194583416E-1,-3.301792145E-1,-3.292179108E-1
1.303892977E2,2.008472681E-1,-3.632903099E-1,-3.135371208E-1
1.303942568E2,1.823594570E-1,-3.531918526E-1,-3.025317192E-1
1.303992386E2,2.280914783E-1,-3.286552429E-1,-3.079519272E-1
1.304041986E2,1.903157234E-1,-3.159513474E-1,-3.035850525E-1
1.304091569E2,2.145713568E-1,-3.482604027E-1,-3.014316559E-1
1.304141186E2,1.863179207E-1,-3.088493347E-1,-2.919359207E-1
1.304190518E2,1.654416323E-1,-3.265681267E-1,-2.823534012E-1
1.304240355E2,1.779769659E-1,-3.059034348E-1,-2.749838829E-1
1.304289951E2,1.666612625E-1,-3.088941574E-1,-2.769227028E-1
1.304339558E2,1.743415594E-1,-2.926816940E-1,-2.501592636E-1
1.304388912E2,1.630231142E-1,-2.763953209E-1,-2.543005943E-1
1.304438744E2,1.446193457E-1,-2.694759369E-1,-2.438974380E-1
1.304489329E2,1.452144384E-1,-2.550773621E-1,-2.402658463E-1
1.304539910E2,1.338654757E-1,-2.738609314E-1,-2.483606339E-1
1.304590499E2,1.321020126E-1,-2.448019981E-1,-2.324600220E-1
1.304640854E2,1.065480709E-1,-2.110238075E-1,-2.283544540E-1
1.304690978E2,1.168596745E-1,-2.271881104E-1,-2.146210670E-1
1.304742028E2,1.222540140E-1,-2.263188362E-1,-1.983494759E-1
1.304792603E2,9.199631214E-2,-2.347636223E-1,-2.034158707E-1
1.304843205E2,1.024290323E-1,-2.239389420E-1,-1.892838478E-1
1.304893785E2,9.376037121E-2,-1.868491173E-1,-1.726775169E-1
1.304944355E2,8.751475811E-2,-1.688785553E-1,-1.702923775E-1
1.304994957E2,7.658720016E-2,-1.627345085E-1,-1.843838692E-1
1.305045538E2,7.045638561E-2,-1.398191452E-1,-1.601872444E-1
1.305096115E2,7.393372059E-2,-1.453480721E-1,-1.502447128E-1
1.305146700E2,4.418313503E-2,-1.435375214E-1,-1.663703918E-1
1.305197283E2,4.321014881E-2,-1.463165283E-1,-1.418676376E-1
1.305247902E2,3.505623341E-2,-1.156826019E-1,-1.316795349E-1
1.305298441E2,2.703928947E-2,-1.040873528E-1,-1.237921715E-1
1.305349036E2,4.763543606E-2,-9.714126587E-2,-1.253185272E-1
1.305399626E2,8.768320084E-3,-6.868886948E-2,-1.338090897E-1
1.305450399E2,2.247965336E-2,-9.960842133E-2,-1.064414978E-1
1.305500800E2,1.720559597E-2,-8.035087585E-2,-9.354352951E-2
1.305551385E2,1.685333252E-2,-3.967809677E-2,-8.536148071E-2
1.305602214E2,4.028415680E-2,-3.467512131E-2,-6.277513504E-2
1.305652531E2,9.028673172E-3,-4.628753662E-2,-6.887960434E-2
1.305703152E2,6.557941437E-3,-2.668857574E-2,-5.336856842E-2
1.305752713E2,1.147651672E-2,-1.920270920E-2,-6.188488007E-2
